time_hr,T_water,T_bed,T_air,Q_sw_net,Q_lw_in,Q_lw_out,Q_evap,Q_conv,Q_bed,Q_gw,Q_net
16.0,14.607054038678859,13.286513299645467,23.66025403784439,311.22180794879796,414.99346318496447,377.1019708842705,35.98338474003829,-40.60065048940645,-7.923377839590234,-385.7038727804071,-52.34648851668618
16.25,14.493003273154482,13.297862885471275,23.26295748134966,273.78159045119816,412.5794652286121,376.5045268489634,37.12538241671772,-39.334636415050255,-7.171028036030684,-376.1563250023474,-83.63895416605709
16.5,14.37076800511544,13.308022464008875,22.865660924854932,236.34137295359844,410.17467017240455,375.86499265215457,38.21049025911258,-38.10535755475607,-6.376709489206256,-365.9235488777823,-114.05958070266874
16.75,14.248532769110552,13.316995913464156,22.468364368360206,198.90115545599866,407.77881572049176,375.22627370771096,39.295851257362884,-36.87578978255211,-5.589507944315578,-355.6907754302317,-144.4800118521934
17.0,14.126297545467613,13.324793861329963,22.071067811865476,161.46093795839892,405.39163055540376,374.5883692198503,40.38146527453231,-35.64593318717125,-4.809359518401283,-345.45800301765485,-174.900444246127
17.25,13.974492405057017,13.331318395012392,21.553300858899107,121.09570346879919,402.18456409856896,373.797273200291,41.84894612339122,-34.008852827479544,-3.8594342934463093,-332.7496799451258,-207.03175009036374
17.5,13.816015891138312,13.336370194999533,21.035533905932738,80.73046897919946,398.989425603763,372.97274516310097,43.2702840854972,-32.40144458111361,-2.878315800555189,-319.48281171860873,-238.45250037179895
17.75,13.657539384910361,13.339956923726119,20.51776695296637,40.36523448959973,395.80561403257985,372.1495819866763,44.69205121531324,-30.7935472691103,-1.905987825480672,-306.21594413814034,-269.8733377952981
18.0,13.49906283185888,13.342091707541993,20.0,0.0,392.632487680844,371.32778188219436,46.114217694461125,-29.18516113706621,-0.9423712835508482,-292.9490726524586,-301.29476932518
18.25,13.323572143847322,13.34272673678822,19.397047612756303,0.0,389.1001007513171,370.4192721014206,47.13630376084982,-27.270688668789454,0.11440674867531797,-278.25673488583783,-291.00011760186584
18.5,13.14376380729039,13.34174871723426,18.794095225512606,0.0,385.5861708375667,369.49013983898914,48.12859263166169,-25.37506761364985,1.1874132934488415,-263.2029119607969,-280.24057781190925
18.75,12.963955851248011,13.339168414741495,18.191142838268906,0.0,382.0889282581621,368.5627585533601,49.121222599889265,-23.47879135053872,2.2508038162155835,-248.14912079764284,-269.4772463737206
19.0,12.784148224122154,13.335000188364981,17.58819045102521,0.0,378.60774103618263,367.63712577259975,50.11419330674072,-21.581860112814862,3.304664780396127,-233.09535708956852,-258.7106424706009
19.25,12.59362023392659,13.329218992820582,16.941142838268906,0.0,374.8620699661681,366.658209468533,51.19711790516226,-19.5345135444185,4.413171292345343,-217.14407187199762,-247.43550654174595
19.5,12.400661141905603,13.321762737305367,16.294095225512603,0.0,371.1330839790357,365.66879602453616,52.26346155767578,-17.497386631220746,5.526214546734785,-200.98924827066753,-235.89881321525934
19.75,12.207702265896314,13.312644412666613,15.6470476127563,0.0,367.41982824935116,364.68138745503666,53.330196475711716,-15.459506170966836,6.629284044236805,-184.8344427009148,-224.36000301458893
20.0,12.01474351551963,13.301878911983382,14.999999999999996,0.0,363.72125826443715,363.6959805864687,54.39733677077248,-13.420872570620508,7.722469684390244,-168.67964761935852,-212.8200022050849
20.25,11.821855463534156,13.289481281593785,14.352952387243695,0.0,360.234604747901,362.71293082710326,54.8711469528174,-11.381168770432184,8.80543970122525,-152.5307519234452,-200.50065462624443
20.5,11.62897511825768,13.275466551295244,13.705904774487394,0.0,356.76601720895576,361.7319144124342,55.345181821610204,-9.340677829402988,9.878660836926958,-136.38250133108812,-188.17722220611552
20.75,11.436095206681683,13.25984921785849,13.058857161731094,0.0,353.3148495562817,360.75289152662674,55.819390600742906,-7.299432540639958,10.94226371124715,-120.23428694010913,-175.84946874599848
21.0,11.243215671422876,13.24264364365744,12.411809548974793,0.0,349.8804080441162,359.7758591702202,56.29377289170628,-5.2574331632839755,11.996334842126117,-104.08610396082855,-163.51797221455217
21.25,11.061051670454487,13.223903314960603,11.808857161731094,0.0,346.7198580558392,358.8549297720731,56.71901234878952,-3.364853357802796,12.976902864971063,-88.83503957452874,-151.74896315845345
21.5,10.88131869517561,13.20371849892135,11.205904774487397,0.0,343.5725820669007,357.9480244489679,57.161381448924324,-1.4606701493170182,13.934217233489573,-73.78750707562668,-140.23662098581863
21.75,10.70158582838198,13.182104157982593,10.602952387243699,0.0,340.4378531015744,357.0428397190162,57.60389970165467,0.4441668843292171,14.882953760709796,-58.739983632606005,-128.72321866836913
22.0,10.521853002344269,13.159073100848941,10.0,0.0,337.31487809315894,356.139373063794,58.0465666353581,2.349657438933566,15.823189704397826,-43.69246359224407,-117.20943927556773
22.25,10.362859204840502,13.134713985484296,9.482233047033631,0.0,334.7682849904006,355.34158493263857,58.02209764039652,3.965521790638438,16.63102128561613,-30.381231483699942,-106.35417812106874
22.5,10.208572315501758,13.10918682667831,8.964466094067262,0.0,332.295842968298,354.5686971179705,58.03052245946004,5.603049512485005,17.40360219823586,-17.464072648103762,-95.93577186053435
22.75,10.05428558764884,13.082505999453677,8.446699141100893,0.0,329.8340225325319,353.7970715996047,58.038948370889514,7.241059634011061,18.169260099717416,-4.5469272915844074,-85.51574493981632
23.0,9.899981881563658,13.054681793965173,7.928932188134525,0.0,327.38248343639907,353.0266217574734,58.227035511774275,8.879475326529702,18.928159250783445,8.371635067256946,-75.27232934442985
23.25,9.774935787869232,13.025831486921378,7.531635631639798,0.0,325.59647761625223,352.40318063990117,58.411810677209886,10.10712860916728,19.50535213051448,18.840707152654005,-66.74747735534517
23.5,9.656530935308792,12.99617326543171,7.134339075145071,0.0,323.81664052133016,351.81361252451967,58.63113213794398,11.36492852574197,20.0378486111068,28.753757197796062,-58.91592607361254
23.75,9.538126076006305,12.965719884792106,6.737042518650344,0.0,322.04276452251395,351.2247844428801,58.850501576766135,12.623012040695999,20.565574153290097,38.66680780588932,-51.0844345143243
