time_hr,T_water,T_bed,T_air,Q_sw_net,Q_lw_in,Q_lw_out,Q_evap,Q_conv,Q_bed,Q_gw,Q_net
3.75,9.312703250391342,13.388316228055029,6.089995,0.0,300.98080561594605,350.10582205687274,60.75150274774381,14.94762298010938,24.453707216710292,57.53918736409044,-51.860671756457535
4.0,9.387251828739691,13.352134984256896,6.339746,0.0,302.317281964923,350.4755806073735,60.61017363944479,14.134002858791558,23.78931596019636,51.29785478134249,-56.884822858095724
4.25,9.499734996431304,13.317092615694015,6.737042499999999,0.0,304.4166221732105,351.0340472665432,60.3527407315934,12.811713492611297,22.904145336393665,41.88058286203698,-64.12964978430304
4.5,9.618334089458578,13.283423028244567,7.134339,0.0,306.527378944198,351.6236017270056,60.12806056361684,11.517999761759883,21.990514590812282,31.951270127597613,-71.99631975810038
4.75,9.7369345522564,13.251117741055328,7.5316355,0.0,308.64978980361394,352.21390527897114,59.90343693897948,10.224584475897212,21.085061501780103,22.021843172562146,-79.84472591000005
5.0,9.855536395915662,13.220164542756121,7.928932,0.0,310.78408419636247,352.80495862598787,59.678869915082345,8.931467689035756,20.187712734428285,12.092301072088404,-87.6747207531177
5.25,10.00511173265842,13.190671160841667,8.446698999999999,0.0,313.55712129026335,353.5514285911394,59.369121411024686,7.2235892018096575,19.113277785451928,-0.4303870223386104,-97.310840789305
5.5,10.159661348595154,13.162823734741927,8.964466,0.0,316.3478099372792,354.3239674907417,59.36239452944617,5.539225423083443,18.018871413306954,-13.36954106884667,-107.71888145965025
5.75,10.314212864298044,13.136610557444422,9.482233,0.0,319.15653090406926,355.0977812264654,59.355680662312274,3.855366541455537,16.93425922974054,-26.30885353041965,-118.10158775396512
6.0,10.468766317069399,13.112017003705244,10.0,0.0,322.0439950561051,355.8728713249043,59.34897994554162,2.1720126535965876,15.859353364383754,-39.2483260600547,-128.40016141529154
6.25,10.659400176251019,13.089169024097423,10.6470475,40.37600615717447,325.73568985601446,356.830590992875,58.84399192262229,0.05735896946828512,14.578506773308508,-55.20748328102739,-100.02129307517596
6.5,10.855601780316984,13.068280144867805,11.294095,80.75201231434895,329.4508189260795,357.81830160941695,58.37921665952388,-2.03072771579084,13.276007200296554,-71.63278614963043,-72.20426282983786
6.75,11.051805785802934,13.04933625524926,11.941142500000002,121.12801847152342,333.1903743741388,358.80807338185423,57.91462847942413,-4.118021541776572,11.98516327223648,-88.05828926241936,-44.3551246952466
7.0,11.24801225115525,13.032319950523297,12.58819,161.5040246286979,336.95527086634536,359.7999095118985,57.4502277941526,-6.204522230552901,10.705870211001322,-104.48399749318367,-16.473104988627625
7.25,11.432691761639532,13.017169319394302,13.191142500000002,199.12847159152287,340.49603163273116,360.7353540578244,57.0308824348154,-8.139577652893662,9.506929624749564,-119.94472065580887,9.34517240446668
7.5,11.615531934876524,13.003793678709616,13.794095,236.7529185543479,344.06095552282983,361.6632769125992,56.5984628403547,-10.082480872026721,8.329675520801036,-135.25144881502078,35.39101323634597
7.75,11.798374482853792,12.99217600267711,14.3970475,274.3773655171729,347.6506690901404,362.5930008346219,56.16620774749516,-12.024694247546142,7.162955065835423,-150.55837499433585,61.4685802715378
8.0,11.981219441535274,12.982300561914435,15.0,312.0018124799979,351.265767693655,363.5245283741525,55.73411740749293,-13.96621760580882,6.006673668156552,-165.86550219273167,87.57835044243146
8.25,12.163749937718244,12.974150448201643,15.6029525,344.3106580434472,355.08111397698883,364.4562497503857,54.730327324869855,-15.908515186921324,4.862622987297925,-181.14641535634158,109.17748434374838
8.5,12.34625891261106,12.96770851406325,16.205905,376.6195036068964,358.919577939621,365.3896507724405,53.72674441062649,-17.850234486749283,3.728950621102726,-196.42552595404362,130.80875817907008
8.75,12.528770162666726,12.962959464969941,16.8088575,408.9283491703456,362.7820728597886,366.3248551556478,52.723524465747495,-19.791265086305277,2.605422019403079,-211.7048262681555,152.47044106049805
9.0,12.711283742670519,12.95988815382656,17.41181,441.2371947337948,366.6694492448763,367.2618655387649,51.72066788009687,-21.73160672502768,1.4919459717609556,-226.98432086715238,174.1632589120994
9.25,12.90462249994308,12.958521288726134,18.0588575,466.0286438622072,370.85648000903154,368.2564252583956,50.626758545432146,-23.82479796551243,0.3237309267472135,-243.17029934656676,187.85447521283294
9.5,13.099752640422844,12.958913797155402,18.705905,490.8200929906194,375.0729709438296,369.2622472855622,49.546117427025884,-25.90889052098633,-0.8446764554046062,-259.5062563086686,201.39046785045917
9.75,13.294885502067125,12.961051061261488,19.3529525,515.6115421190317,379.31976776656705,370.2701423289686,48.465895505042035,-27.992191118204524,-2.00263151311497,-275.84244017821743,214.96279844546314
10.0,13.49002113599584,12.964917473168239,20.0,540.402991247444,383.5988185344061,371.2801135447362,47.38609314015331,-30.074699512790577,-3.1502281976271114,-292.17885519028135,228.57325466581057
10.25,13.651318386428706,12.97036645992785,20.517767,555.9875476912027,387.2602606375213,372.11651136199885,45.94297294938041,-31.716610971619875,-4.085310009921109,-305.68248734513054,235.51932981478728
